__time,/vrpn_mocap/RigidBody1/pose/header/header/stamp,/vrpn_mocap/RigidBody1/pose/pose/orientation/pitch,/vrpn_mocap/RigidBody1/pose/pose/orientation/roll,/vrpn_mocap/RigidBody1/pose/pose/orientation/w,/vrpn_mocap/RigidBody1/pose/pose/orientation/x,/vrpn_mocap/RigidBody1/pose/pose/orientation/y,/vrpn_mocap/RigidBody1/pose/pose/orientation/yaw,/vrpn_mocap/RigidBody1/pose/pose/orientation/z,/vrpn_mocap/RigidBody1/pose/pose/position/x,/vrpn_mocap/RigidBody1/pose/pose/position/y,/vrpn_mocap/RigidBody1/pose/pose/position/z
1726873838.978706,1726873838.978706360,-0.067380475,-0.041064349,0.396260202,0.022800490,-0.032175999,2.327424825,0.917290986,0.434091508,-0.117965125,0.442955941
1726873838.988710,1726873838.988710403,-0.066553968,-0.036774531,0.395394146,0.023297744,-0.030024478,2.329200761,0.917725086,0.432279140,-0.115465552,0.443390369
1726873838.998714,1726873838.998714447,-0.067337848,-0.042474044,0.395377010,0.022533763,-0.032792058,2.329384639,0.917656779,0.430187017,-0.112826556,0.443553150
1726873839.008715,1726873839.008714676,-0.069581345,-0.036365305,0.395641655,0.024760295,-0.030440154,2.328661574,0.917566359,0.428246528,-0.110348344,0.443863958
1726873839.008836,1726873839.008835554,-0.072480526,-0.036183587,0.395964473,0.026116205,-0.030937742,2.327961121,0.917372942,0.426223636,-0.107804626,0.444135964
1726873839.018717,1726873839.018716574,-0.071681635,-0.033540470,0.395223677,0.026295546,-0.029547436,2.329498809,0.917733014,0.424331069,-0.105307460,0.444494754
1726873839.028715,1726873839.028714895,-0.076905404,-0.035755927,0.390846997,0.028407246,-0.031457163,2.339101282,0.919479311,0.422303051,-0.102986395,0.444659710
1726873839.038712,1726873839.038712025,-0.073601634,-0.037877625,0.393107772,0.026395405,-0.031853355,2.334236656,0.918561339,0.420325756,-0.100279644,0.444946349
1726873839.048708,1726873839.048707962,-0.109757235,-0.061107474,0.406240940,0.037746254,-0.050114725,2.306522116,0.911609590,0.416091561,-0.098602921,0.442842215
1726873839.058700,1726873839.058699608,-0.080175290,-0.032541757,0.392147541,0.030494558,-0.030661186,2.336169695,0.918885350,0.416308224,-0.095223121,0.445489854
1726873839.058817,1726873839.058816671,-0.082528061,-0.041026169,0.389056563,0.030034728,-0.034913674,2.343174938,0.920061886,0.414208651,-0.092802927,0.445495874
1726873839.068703,1726873839.068703175,-0.095917696,-0.077963178,0.400250763,0.028375888,-0.054817062,2.320086275,0.914324403,0.410230845,-0.090766340,0.443999767
1726873839.078705,1726873839.078704596,-0.111436487,-0.064566823,0.400305629,0.038151585,-0.051779944,2.319681506,0.914121866,0.408073664,-0.088262402,0.443800360
1726873839.088696,1726873839.088696003,-0.115375501,-0.055886119,0.402232528,0.041580573,-0.048689473,2.315105988,0.913295984,0.405670315,-0.085855260,0.444320768
1726873839.098663,1726873839.098663092,-0.083484412,-0.038617221,0.388004988,0.030981084,-0.033956595,2.345382770,0.920510352,0.405799180,-0.082368039,0.446741700
1726873839.108640,1726873839.108640432,-0.109563668,-0.061726237,0.401426107,0.037797958,-0.050158575,2.317097473,0.913735449,0.401471525,-0.080813967,0.444867522
1726873839.108681,1726873839.108681202,-0.098736607,-0.074714347,0.399465591,0.030361580,-0.053865947,2.321747165,0.914660573,0.399390072,-0.078033149,0.445651025
1726873839.118673,1726873839.118673325,-0.083505510,-0.033687041,0.388087749,0.031941652,-0.031696994,2.345034427,0.920523167,0.399279773,-0.074678890,0.447991461
1726873839.128713,1726873839.128712654,-0.117968053,-0.052862552,0.399836183,0.043496151,-0.047715433,2.320214255,0.914309740,0.394769102,-0.073017083,0.446377009
1726873839.138717,1726873839.138716936,-0.101699223,-0.071250873,0.399530798,0.032404620,-0.052872267,2.321529416,0.914620042,0.392541230,-0.070331149,0.446883082
1726873839.148708,1726873839.148708344,-0.100403896,-0.071373274,0.399176717,0.031806886,-0.052659523,2.322290024,0.914807737,0.390503436,-0.067675188,0.447419703
1726873839.158703,1726873839.158703089,-0.111564897,-0.058996362,0.399356097,0.039370503,-0.049222976,2.321523096,0.914626598,0.388108045,-0.065155640,0.447574884
1726873839.158825,1726873839.158824682,-0.111692185,-0.058460455,0.398749977,0.039567716,-0.048977360,2.322825844,0.914895713,0.385786802,-0.062451273,0.448040843
1726873839.168716,1726873839.168716431,-0.108992938,-0.060119418,0.399381131,0.037967797,-0.049227297,2.321500937,0.914674759,0.383464187,-0.059676349,0.448439449
1726873839.178698,1726873839.178697824,-0.111499515,-0.058129286,0.397645593,0.039603952,-0.048740283,2.325224088,0.915387273,0.381148756,-0.056902412,0.448865891
1726873839.188707,1726873839.188707113,-0.092587916,-0.074143227,0.397436112,0.027771968,-0.052326944,2.326062597,0.915715635,0.378705025,-0.054069139,0.449785382
1726873839.198700,1726873839.198700190,-0.109805625,-0.059236668,0.395870596,0.038703050,-0.048837204,2.329138590,0.916189611,0.376087129,-0.051597230,0.449753314
1726873839.208688,1726873839.208688259,-0.109312977,-0.059080616,0.396240830,0.038488038,-0.048684679,2.328320805,0.916046739,0.373672009,-0.048747685,0.450132877
1726873839.208805,1726873839.208805323,-0.110546334,-0.059294928,0.395476639,0.039052542,-0.048992474,2.330005367,0.916336596,0.371284872,-0.045957487,0.450555086
1726873839.218710,1726873839.218709707,-0.095039219,-0.074410892,0.396983892,0.028870219,-0.052917738,2.327099913,0.915843844,0.368539512,-0.043269098,0.451388717
1726873839.228658,1726873839.228658438,-0.110472210,-0.061176679,0.394632429,0.038694292,-0.049802914,2.331926984,0.916672051,0.366256535,-0.040360112,0.451544195
1726873839.238719,1726873839.238718987,-0.111568976,-0.062591639,0.394485861,0.038928311,-0.050658561,2.332314492,0.916678309,0.363802850,-0.037444919,0.451879412
1726873839.248687,1726873839.248686552,-0.112285941,-0.064420980,0.394840419,0.038878743,-0.051650666,2.331624046,0.916472375,0.361203939,-0.034606036,0.452488512
1726873839.258709,1726873839.258709192,-0.112971260,-0.065320877,0.395586193,0.038974259,-0.052228056,2.330040218,0.916114032,0.358641207,-0.031787653,0.452959418
1726873839.258821,1726873839.258821249,-0.117240502,-0.065971713,0.395396084,0.040816840,-0.053353447,2.330518099,0.916050911,0.356155038,-0.028930420,0.453438073
1726873839.268701,1726873839.268700838,-0.109614645,-0.076708709,0.396840364,0.035115469,-0.056826495,2.327722991,0.915453613,0.353314787,-0.026167803,0.454168528
1726873839.278687,1726873839.278686762,-0.108610684,-0.079409366,0.397757113,0.034063738,-0.057898052,2.325806320,0.915028393,0.350623339,-0.023322325,0.454775631
1726873839.288597,1726873839.288597345,-0.109294690,-0.081301346,0.398118615,0.033980098,-0.058910329,2.325097765,0.914809585,0.348003745,-0.020353809,0.455310941
1726873839.298696,1726873839.298696280,-0.116068996,-0.081794870,0.397348434,0.037041053,-0.060436781,2.326912049,0.914926052,0.345292062,-0.017421601,0.455754668
1726873839.308713,1726873839.308713436,-0.114169836,-0.082966116,0.398730874,0.035846598,-0.060653370,2.323904752,0.914357603,0.342562824,-0.014564496,0.456332594
1726873839.308832,1726873839.308831692,-0.126348871,-0.075914669,0.397298932,0.042920761,-0.059767041,2.326899766,0.914734542,0.340009540,-0.011491506,0.456575662
1726873839.318711,1726873839.318710566,-0.126231149,-0.081504254,0.397754908,0.041733228,-0.062315628,2.326159945,0.914421260,0.337126374,-0.008561011,0.457213223
1726873839.328695,1726873839.328694820,-0.115980655,-0.087956395,0.399806976,0.035613783,-0.063329451,2.321777494,0.913715243,0.334314555,-0.005654794,0.457967490
1726873839.338592,1726873839.338591814,-0.123763480,-0.083898892,0.399630159,0.039999265,-0.063006312,2.322128488,0.913633466,0.331475228,-0.002682973,0.458371311
1726873839.348699,1726873839.348699093,-0.123145181,-0.089761936,0.400424808,0.038495362,-0.065591216,2.320630107,0.913168013,0.328946322,0.000502170,0.458966613
1726873839.358701,1726873839.358700991,-0.122116340,-0.089993249,0.401650727,0.037889887,-0.065544561,2.317935402,0.912658274,0.326090455,0.003455477,0.459629744
1726873839.358830,1726873839.358830452,-0.122076080,-0.092864661,0.402011544,0.037272274,-0.066859372,2.317262103,0.912429452,0.323308706,0.006491454,0.460189164
1726873839.368700,1726873839.368699551,-0.129350875,-0.087061001,0.401371807,0.041807670,-0.065628424,2.318540321,0.912603855,0.320470840,0.009486200,0.460696846
1726873839.378708,1726873839.378707886,-0.123620105,-0.092895357,0.402976334,0.037902225,-0.067219228,2.315178130,0.911951184,0.317585945,0.012368329,0.461463064
1726873839.388715,1726873839.388714790,-0.128918907,-0.090017659,0.402812421,0.040915247,-0.066954017,2.315509117,0.911913037,0.314768076,0.015295774,0.462000281
1726873839.398698,1726873839.398697853,-0.126530058,-0.094646214,0.402118176,0.038948599,-0.068556912,2.317190626,0.912186444,0.311893761,0.018262204,0.462719142
1726873839.408691,1726873839.408690691,-0.187563213,-0.031366127,0.396753162,0.079728067,-0.051519871,2.324666255,0.913003922,0.308236212,0.020917771,0.462967485
1726873839.408809,1726873839.408808947,-0.092266438,-0.136214772,0.392170250,0.015800919,-0.080553360,2.339023308,0.916222692,0.307893813,0.024845548,0.464219153
1726873839.418715,1726873839.418714523,-0.101816467,-0.054905645,0.386280358,0.036360789,-0.044909570,2.349797888,0.920569718,0.306222588,0.027882010,0.467352360
1726873839.428697,1726873839.428697348,-0.086583635,-0.139252232,0.404574156,0.011486667,-0.081011757,2.311630729,0.910837531,0.301042795,0.030426681,0.465614289
1726873839.438703,1726873839.438702822,-0.216337426,-0.010013760,0.392720312,0.097235404,-0.047166392,2.330470439,0.913286030,0.297815323,0.033276357,0.465557069
1726873839.458694,1726873839.458694458,-0.095360857,-0.133358039,0.403128594,0.016827678,-0.080049150,2.315136241,0.911480308,0.292988062,0.039041683,0.467557520
1726873839.458807,1726873839.458806515,-0.092351031,-0.136630971,0.403351694,0.014769249,-0.080947056,2.314561740,0.911337972,0.290337920,0.041840341,0.468132228
1726873839.468691,1726873839.468691111,-0.130166345,-0.092386011,0.401334792,0.041123342,-0.068212539,2.318876851,0.912461638,0.287135869,0.044230379,0.468673229
1726873839.478724,1726873839.478724003,-0.235693813,0.015668581,0.395131260,0.110921420,-0.039747179,2.321277519,0.911036730,0.284045517,0.046971884,0.468694508
1726873839.488704,1726873839.488703728,-0.229689771,0.007481106,0.394512683,0.106625490,-0.042143706,2.323951341,0.911709726,0.281444788,0.049638107,0.469375581
1726873839.498690,1726873839.498690367,-0.223231947,0.004669218,0.396704346,0.103039615,-0.042363092,2.319804220,0.911160827,0.278854936,0.052407455,0.470016569
1726873839.508683,1726873839.508683205,-0.111067970,-0.045350074,0.388081908,0.042377897,-0.042377714,2.345498531,0.919674337,0.279399514,0.055796158,0.473667055
1726873839.508802,1726873839.508802176,-0.096491608,-0.131890548,0.395761728,0.018282849,-0.079459861,2.331295492,0.914726555,0.275610358,0.058284752,0.471796960
