__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726770884.732863,732862694.000000000,1726770884.000000000,5.964249611,0.717862606,5.126236439,0.221997008,0.040693007,-0.002629001
1726770884.736461,736460823.000000000,1726770884.000000000,5.916209221,0.581914067,5.311957359,0.221931010,0.044900998,0.004609997
1726770884.759810,759810138.000000000,1726770884.000000000,5.850312233,0.815899134,5.243550777,0.229535997,0.050062992,0.016161997
1726770884.764712,764712046.000000000,1726770884.000000000,5.932567596,0.776365519,5.082656860,0.230482996,0.050420001,0.024120990
1726770884.767692,767691731.000000000,1726770884.000000000,6.032405853,0.804880142,5.171803474,0.231519997,0.049914014,0.036300004
1726770884.789961,789960971.000000000,1726770884.000000000,6.202988625,0.759193659,5.136955738,0.233567983,0.050730005,0.040854998
1726770884.794145,794145157.000000000,1726770884.000000000,6.105870247,0.627544403,5.103090286,0.235435039,0.056577012,0.041306004
1726770884.798274,798274101.000000000,1726770884.000000000,6.103141785,0.597473145,5.281117916,0.240337968,0.060615018,0.044325009
1726770884.822655,822655064.000000000,1726770884.000000000,6.181387901,0.706721306,5.150797844,0.248630002,0.065851003,0.042784005
1726770884.828512,828511657.000000000,1726770884.000000000,6.202066898,0.769518614,4.804759502,0.256023020,0.071516007,0.032870010
1726770884.831356,831356046.000000000,1726770884.000000000,6.072566986,0.795083284,4.964060783,0.260177046,0.079239018,0.030014006
1726770884.852256,852255508.000000000,1726770884.000000000,5.930551529,0.783681393,5.058881760,0.262248993,0.082944021,0.018899009
1726770884.856830,856829990.000000000,1726770884.000000000,5.817148209,0.783147573,4.842650890,0.262602031,0.084403016,0.009668999
1726770884.860428,860428397.000000000,1726770884.000000000,5.848403931,0.854726672,4.900178909,0.263644993,0.080894038,0.004674006
1726770884.884572,884571638.000000000,1726770884.000000000,5.801671982,0.660350323,4.746695995,0.258367032,0.079027027,-0.000652998
1726770884.891609,891609379.000000000,1726770884.000000000,5.688309669,0.809265852,4.710121632,0.261802018,0.078784019,-0.005118002
1726770884.895000,895000268.000000000,1726770884.000000000,5.796078205,0.749806643,4.924449921,0.260083973,0.074122019,-0.008411006
1726770884.912884,912884397.000000000,1726770884.000000000,5.690169334,0.716279387,5.020033360,0.259653956,0.076200008,-0.010484993
1726770884.917478,917477823.000000000,1726770884.000000000,5.785147190,0.755184710,4.993398190,0.260294020,0.076559015,-0.012354994
1726770884.922048,922047712.000000000,1726770884.000000000,5.763710976,0.758361161,4.831439972,0.265468001,0.081029028,-0.014440993
1726770884.946941,946940805.000000000,1726770884.000000000,5.746097565,0.731863260,4.988387585,0.269081980,0.086624041,-0.018130001
1726770884.952113,952112657.000000000,1726770884.000000000,5.574162960,0.824956954,4.739650249,0.273712039,0.093667008,-0.016845003
1726770884.957133,957132842.000000000,1726770884.000000000,5.700537205,0.978485107,4.640895844,0.278465003,0.093122981,-0.014726000
1726770884.976802,976801971.000000000,1726770884.000000000,5.590502262,0.869358301,5.079895973,0.278017998,0.098185010,-0.009606997
1726770884.981990,981990008.000000000,1726770884.000000000,5.739820004,1.069523692,4.636611938,0.284724027,0.098508023,-0.006898986
1726770884.985766,985766138.000000000,1726770884.000000000,5.685987949,1.097306013,4.725672722,0.290255994,0.104895018,-0.002682003
1726770885.007287,7287323.000000000,1726770885.000000000,5.722331524,0.991392791,4.817868233,0.293564975,0.110750020,-0.003066009
1726770885.011982,11982268.000000000,1726770885.000000000,5.659710884,1.061578989,4.658017635,0.301690042,0.118790023,-0.007344001
1726770885.015068,15067860.000000000,1726770885.000000000,5.603969574,1.188848972,4.753450394,0.308989018,0.126555011,-0.012215992
1726770885.038295,38295138.000000000,1726770885.000000000,5.408420086,1.165883541,4.756986618,0.313207000,0.135723040,-0.019830998
1726770885.042353,42352953.000000000,1726770885.000000000,5.290837288,1.338363886,4.625132561,0.319211990,0.137659013,-0.025261000
1726770885.046122,46122416.000000000,1726770885.000000000,5.330169201,1.310128570,4.751672268,0.317076027,0.135089040,-0.028398000
