__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726769969.423863,423863036.000000000,1726769969.000000000,4.161434174,1.349144220,6.910483360,0.089070000,-0.063782007,0.000760000
1726769969.428541,428541184.000000000,1726769969.000000000,4.160211563,1.312406301,6.749003887,0.089313984,-0.064839005,0.000972999
1726769969.433063,433062869.000000000,1726769969.000000000,4.158979416,1.376022816,6.590300560,0.091361985,-0.064502001,0.001696000
1726769969.457236,457235684.000000000,1726769969.000000000,4.101943016,1.394205093,7.003505230,0.090261005,-0.062646009,0.000916999
1726769969.461111,461111239.000000000,1726769969.000000000,4.169672489,1.512528896,6.652456760,0.093802989,-0.064557008,0.001848996
1726769969.464323,464322647.000000000,1726769969.000000000,4.243705273,1.345131397,6.779643059,0.090152994,-0.065705009,0.001496006
1726769969.486587,486586850.000000000,1726769969.000000000,4.183081627,1.380798340,6.814513206,0.089485973,-0.064975008,0.002310006
1726769969.493382,493382499.000000000,1726769969.000000000,4.165150166,1.359964371,6.652893543,0.090654984,-0.065436006,-0.000378998
1726769969.497596,497595795.000000000,1726769969.000000000,4.128746510,1.195598602,6.873138428,0.087739989,-0.064000010,0.002002006
1726769969.516766,516765943.000000000,1726769969.000000000,4.126215458,1.341324091,6.875089645,0.090043992,-0.063484006,0.001298996
1726769969.520921,520920776.000000000,1726769969.000000000,4.193423271,1.336605072,6.847319126,0.088725977,-0.064614013,0.001284003
1726769969.525010,525009739.000000000,1726769969.000000000,4.160952568,1.445519924,6.560448170,0.092364974,-0.064060003,0.002548004
1726769969.547391,547391369.000000000,1726769969.000000000,4.151832104,1.303761482,6.935271263,0.089875996,-0.064204007,0.000792000
1726769969.551290,551289684.000000000,1726769969.000000000,4.264128208,1.258689404,6.622888088,0.088315010,-0.066943012,0.000489999
1726769969.554624,554623832.000000000,1726769969.000000000,4.258834362,1.391300917,6.969772339,0.089768991,-0.066134006,0.002468996
1726769969.580279,580278850.000000000,1726769969.000000000,4.138497353,1.348000050,6.904059410,0.089871988,-0.064958006,0.001457000
1726769969.587176,587176258.000000000,1726769969.000000000,4.113068581,1.264296532,6.652330875,0.089626983,-0.064007007,0.000668002
1726769969.591146,591146128.000000000,1726769969.000000000,4.276246071,1.364281178,6.965620041,0.090268001,-0.066829011,0.002321998
1726769969.608798,608798332.000000000,1726769969.000000000,4.233145237,1.337909222,6.967345238,0.089967005,-0.065469004,0.001467999
1726769969.613419,613418906.000000000,1726769969.000000000,4.140443325,1.289059877,6.845613956,0.088229977,-0.064075008,0.002146006
1726769969.618004,618003554.000000000,1726769969.000000000,4.200577259,1.486956120,6.310976505,0.092698991,-0.065079004,0.002059998
1726769969.641338,641337535.000000000,1726769969.000000000,3.956938028,1.264802456,6.811113834,0.089025989,-0.062244006,-0.003156995
1726769969.645491,645490535.000000000,1726769969.000000000,4.061023235,1.370642662,6.691707611,0.089678988,-0.062419012,-0.000245996
1726769969.648939,648938980.000000000,1726769969.000000000,4.157392502,1.327406645,6.812085152,0.089684002,-0.064310007,0.001309002
1726769969.672009,672009295.000000000,1726769969.000000000,4.142241478,1.413312435,6.870712757,0.091614999,-0.065038010,0.001468996
1726769969.678959,678959165.000000000,1726769969.000000000,4.059442043,1.367516756,6.562539101,0.090755999,-0.062536009,0.000652995
1726769969.682780,682779813.000000000,1726769969.000000000,4.277014256,1.333430767,6.935367584,0.089442983,-0.066848010,0.002322996
1726769969.700692,700692424.000000000,1726769969.000000000,4.227227211,1.352108717,6.810754299,0.089962997,-0.065955006,0.001481000
1726769969.705240,705240202.000000000,1726769969.000000000,4.226434231,1.368478775,6.871299267,0.090372987,-0.066365004,0.002671996
1726769969.709773,709773110.000000000,1726769969.000000000,4.194259644,1.319862843,6.657288551,0.089424990,-0.064333007,0.002020001
1726769969.732387,732387332.000000000,1726769969.000000000,4.100754261,1.271591663,6.808957100,0.089115992,-0.064668000,-0.000571996
1726769969.739184,739183850.000000000,1726769969.000000000,4.187293053,1.344878435,6.560284138,0.090530999,-0.064812005,0.001528995
1726769969.743348,743348017.000000000,1726769969.000000000,4.277370453,1.478263617,6.714459419,0.092900984,-0.066561013,0.002018997
1726769969.764111,764111239.000000000,1726769969.000000000,4.037422180,1.287239552,6.877916336,0.088686004,-0.062084012,-0.000942992
1726769969.768642,768642258.000000000,1726769969.000000000,4.050036430,1.350324392,6.911920071,0.089070007,-0.061685011,0.001091000
1726769969.771635,771634665.000000000,1726769969.000000000,4.170433044,1.403587580,6.813578129,0.090490997,-0.064409003,0.001978004
1726769969.794818,794818202.000000000,1726769969.000000000,4.098100662,1.406136036,6.624212742,0.091394991,-0.063355006,0.000814995
1726769969.799051,799051258.000000000,1726769969.000000000,4.149550438,1.268470287,6.465181828,0.089775003,-0.064522006,-0.000500008
1726769969.803161,803160980.000000000,1726769969.000000000,4.277782440,1.302579403,6.905116081,0.088617995,-0.066867009,0.002324002
1726769969.828216,828215813.000000000,1726769969.000000000,4.183009148,1.289844990,6.872265816,0.089515984,-0.065030009,0.000801999
1726769969.832483,832483184.000000000,1726769969.000000000,4.252511501,1.366871834,6.560864925,0.090014011,-0.066838004,0.000311991
1726769969.835484,835484276.000000000,1726769969.000000000,4.122864246,1.374981880,6.908994675,0.090112992,-0.062937006,0.001623996
1726769969.857877,857877554.000000000,1726769969.000000000,4.115105152,1.416367054,6.872536182,0.091629006,-0.063826010,0.002324000
1726769969.864754,864753721.000000000,1726769969.000000000,4.041656494,1.415623903,6.902536392,0.092118993,-0.063065007,-0.000078002
1726769969.868932,868931517.000000000,1726769969.000000000,4.111430168,1.397763491,6.905683041,0.091142006,-0.063304007,0.001633000
1726769969.887857,887857535.000000000,1726769969.000000000,4.112836361,1.353333950,6.813785076,0.089198977,-0.064251006,0.001451004
1726769969.892398,892397702.000000000,1726769969.000000000,4.149214745,1.466386557,6.776343346,0.092996009,-0.064726003,0.001831997
1726769969.895998,895998295.000000000,1726769969.000000000,4.072544575,1.379716635,6.595626354,0.090599984,-0.062168006,0.002185002
1726769969.919619,919618980.000000000,1726769969.000000000,4.192306519,1.300712824,6.907106400,0.088580005,-0.065049008,0.001458999
1726769969.924614,924613924.000000000,1726769969.000000000,4.164870262,1.339929581,6.682229042,0.090939999,-0.065448001,-0.000881992
1726769969.927607,927607369.000000000,1726769969.000000000,4.197237015,1.237581015,6.842789650,0.087701984,-0.065621004,0.001649002
1726769969.950126,950126183.000000000,1726769969.000000000,4.103932381,1.441437006,6.779502392,0.091946989,-0.063765004,0.001131000
1726769969.954815,954815498.000000000,1726769969.000000000,4.235587597,1.343006134,6.564101219,0.088974983,-0.066174008,-0.000042992
1726769969.958271,958270665.000000000,1726769969.000000000,4.238147736,1.435442924,6.961714745,0.092574976,-0.066469014,0.002334006
1726769969.982293,982293220.000000000,1726769969.000000000,4.151222229,1.482608318,6.873000622,0.092341997,-0.065107010,-0.000432000
1726769969.989182,989181480.000000000,1726769969.000000000,4.060655117,1.286151886,6.660855770,0.088282004,-0.062457006,-0.001775000
1726769969.993359,993359369.000000000,1726769969.000000000,4.165177345,1.381857634,6.717557430,0.091080993,-0.064004004,0.002186008
1726769970.012095,12095554.000000000,1726769970.000000000,4.223876476,1.385766506,6.844659328,0.090031996,-0.065408006,0.001806000
1726769970.016661,16661461.000000000,1726769970.000000000,4.122961044,1.339081287,6.966405392,0.089991011,-0.064305007,0.002139997
1726769970.020253,20252980.000000000,1726769970.000000000,4.146079540,1.437503815,6.530855179,0.091780990,-0.063906007,0.001855999
1726769970.043554,43554239.000000000,1726769970.000000000,4.064035416,1.388344526,6.750499725,0.090868995,-0.062442005,0.001820002
1726769970.048594,48593480.000000000,1726769970.000000000,4.060726166,1.446817636,6.719541550,0.091767997,-0.062885009,-0.001098989
1726769970.051572,51571572.000000000,1726769970.000000000,4.238844395,1.243926525,6.872777462,0.088264003,-0.066060007,0.001659000
1726769970.075009,75009128.000000000,1726769970.000000000,4.042782307,1.244616270,6.876045227,0.088241994,-0.062151007,0.001638999
1726769970.081849,81849369.000000000,1726769970.000000000,4.093613625,1.386155367,6.657518864,0.090891987,-0.062827006,-0.000390001
1726769970.086044,86044091.000000000,1726769970.000000000,4.167989254,1.288766861,6.845848560,0.088223979,-0.064366013,0.001978002
1726769970.104666,104666554.000000000,1726769970.000000000,4.262698174,1.321238995,6.904658318,0.089574993,-0.066283010,0.000449998
1726769970.109888,109888220.000000000,1726769970.000000000,4.277736664,1.448797703,6.686426640,0.092068002,-0.065653011,0.002193009
1726769970.115186,115185869.000000000,1726769970.000000000,4.038825512,1.388655424,6.437841892,0.091302007,-0.061946005,0.000670996
1726769970.136843,136843535.000000000,1726769970.000000000,4.210835457,1.309585571,6.843166351,0.089224994,-0.065309003,0.001137005
1726769970.142765,142764646.000000000,1726769970.000000000,4.183174610,1.409387827,6.624440670,0.091424987,-0.064246006,0.001852997
1726769970.146463,146462831.000000000,1726769970.000000000,4.183682442,1.408849955,6.843488693,0.091042988,-0.064551003,0.001641996
1726769970.166604,166603961.000000000,1726769970.000000000,4.060779572,1.272147417,6.782928467,0.088585988,-0.062393010,0.001306003
1726769970.170804,170803757.000000000,1726769970.000000000,4.089871407,1.434798002,6.749751091,0.091379002,-0.063617006,0.000953006
1726769970.174909,174908924.000000000,1726769970.000000000,4.093188286,1.487015247,6.748915195,0.092698984,-0.063199013,0.002330000
1726769970.197610,197609665.000000000,1726769970.000000000,4.207999229,1.420795202,6.904746532,0.091398999,-0.065234013,0.001123000
1726769970.201708,201707961.000000000,1726769970.000000000,4.118026733,1.470934629,6.471150875,0.091901004,-0.063168012,0.000820998
1726769970.205013,205012831.000000000,1726769970.000000000,4.237868309,1.345696688,6.874611855,0.089343995,-0.065998010,0.002663000
1726769970.230266,230266128.000000000,1726769970.000000000,4.131471634,1.363053560,6.971110821,0.089453995,-0.063889012,0.001090992
1726769970.237109,237109461.000000000,1726769970.000000000,4.098292351,1.361714125,6.534692287,0.089427993,-0.063369006,0.000292001
1726769970.241261,241261443.000000000,1726769970.000000000,4.233076572,1.291200876,6.967544556,0.088710986,-0.065911010,0.002146997
